id,term
13142201000001101,Propranolol 80mg modified-release capsules
318407001,Propranolol 80mg modified-release capsules
388811000001109,Propranolol 80mg modified-release capsules (Kent Pharmaceuticals Ltd)
8393911000001102,Propranolol 80mg modified-release capsules (Teva UK Ltd)
318354003,Propranolol 80mg tablets
763811000001100,Propranolol 80mg tablets (A A H Pharmaceuticals Ltd)
23490311000001100,Propranolol 80mg tablets (Accord Healthcare Ltd)
860111000001103,Propranolol 80mg tablets (Actavis UK Ltd)
650311000001104,Propranolol 80mg tablets (Alliance Healthcare (Distribution) Ltd)
14783111000001103,Propranolol 80mg tablets (Boston Healthcare Ltd)
30081111000001103,Propranolol 80mg tablets (DE Pharmaceuticals)
13248211000001100,Propranolol 80mg tablets (Dowelhurst Ltd)
710011000001102,Propranolol 80mg tablets (Kent Pharmaceuticals Ltd)
37135811000001104,Propranolol 80mg tablets (Mawdsley-Brooks & Company Ltd)
38621111000001101,Propranolol 80mg tablets (Morningside Healthcare Ltd)
694511000001105,Propranolol 80mg tablets (Mylan)
9154111000001102,Propranolol 80mg tablets (Ranbaxy (UK) Ltd)
36922711000001103,Propranolol 80mg tablets (Relonchem Ltd)
59811000001107,Propranolol 80mg tablets (Teva UK Ltd)
21870811000001102,Propranolol 80mg tablets (Waymade Healthcare Plc)
8672911000001108,Propranolol 80mg/5ml oral solution
8655711000001100,Propranolol 80mg/5ml oral solution (Special Order)
11613411000001108,Propranolol 80mg/5ml oral solution sugar free
8673011000001100,Propranolol 80mg/5ml oral suspension
8656111000001107,Propranolol 80mg/5ml oral suspension (Special Order)
766517006,Propranolol hydrochloride 1 mg/mL oral solution
770010007,Propranolol hydrochloride 1 mg/mL solution for injection ampoule
766516002,Propranolol hydrochloride 10 mg/mL oral solution
318376007,Propranolol hydrochloride 10mg/5mL syrup
765798005,Propranolol hydrochloride 120mg prolonged-release oral capsule
765898001,Propranolol hydrochloride 160 mg prolonged-release oral capsule
766515003,Propranolol hydrochloride 2 mg/mL oral solution
374912003,Propranolol hydrochloride 20 mg oral tablet
318377003,Propranolol hydrochloride 40mg/5mL syrup
392655008,Propranolol hydrochloride 4mg/mL oral solution
318370001,Propranolol hydrochloride 50mg/5mL syrup
318369002,Propranolol hydrochloride 5mg/5mL syrup
374917009,Propranolol hydrochloride 60 mg oral tablet
765916002,Propranolol hydrochloride 60mg prolonged-release oral capsule
765970000,Propranolol hydrochloride 80 mg prolonged-release oral capsule
374930005,Propranolol hydrochloride 80 mg/1 each oral capsule
318378008,Propranolol hydrochloride 80mg/5mL syrup
766518001,Propranolol hydrochloride 80mg/mL conventional release oral solution
392656009,Propranolol hydrochloride 8mg/mL oral solution
392654007,Propranolol hydrochloride 90 mg oral tablet
349906001,Propranolol in oral dosage form
349907005,Propranolol in parenteral dosage form
2899211000001100,Rapranol SR 160mg capsules (Ranbaxy (UK) Ltd)
2899011000001105,Rapranol SR 80mg capsules (Ranbaxy (UK) Ltd)
240711000001100,Slo-Pro 160mg capsules (Mylan)
473011000001107,Slow-Trasicor 160mg tablets (Advanz Pharma)
14004011000001104,Slow-Trasicor 160mg tablets (DE Pharmaceuticals)
17595711000001107,Slow-Trasicor 160mg tablets (Sigma Pharmaceuticals Plc)
10846611000001109,Slow-Trasicor 160mg tablets (Waymade Healthcare Plc)
446211000001108,Sotacor 160mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)
694711000001100,Sotacor 40mg/4ml solution for injection ampoules (Bristol-Myers Squibb Pharmaceuticals Ltd)
463811000001109,Sotacor 80mg tablets (Cheplapharm Arzneimittel GmbH)
96301002,Sotalol
8726611000001108,Sotalol 10mg/5ml oral solution
8702311000001107,Sotalol 10mg/5ml oral solution (Special Order)
8726711000001104,Sotalol 10mg/5ml oral suspension
8702811000001103,Sotalol 10mg/5ml oral suspension (Special Order)
318528007,Sotalol 160mg tablets
171311000001108,Sotalol 160mg tablets (A A H Pharmaceuticals Ltd)
21289411000001105,Sotalol 160mg tablets (Accord Healthcare Ltd)
364111000001105,Sotalol 160mg tablets (Alliance Healthcare (Distribution) Ltd)
11428011000001100,Sotalol 160mg tablets (Almus Pharmaceuticals Ltd)
13770711000001101,Sotalol 160mg tablets (Apotex UK Ltd)
10416411000001105,Sotalol 160mg tablets (Arrow Generics Ltd)
16069211000001102,Sotalol 160mg tablets (Bristol Laboratories Ltd)
30099211000001106,Sotalol 160mg tablets (DE Pharmaceuticals)
4230811000001102,Sotalol 160mg tablets (IVAX Pharmaceuticals UK Ltd)
186211000001102,Sotalol 160mg tablets (Kent Pharmaceuticals Ltd)
30916411000001106,Sotalol 160mg tablets (Mawdsley-Brooks & Company Ltd)
35185611000001106,Sotalol 160mg tablets (Milpharm Ltd)
615911000001100,Sotalol 160mg tablets (Mylan)
646911000001102,Sotalol 160mg tablets (Sandoz Ltd)
3658411000001102,Sotalol 160mg tablets (Teva UK Ltd)
26787311000001100,Sotalol 160mg tablets (Tillomed Laboratories Ltd)
21901611000001107,Sotalol 160mg tablets (Waymade Healthcare Plc)
318527002,Sotalol 200mg tablets
13323711000001105,Sotalol 20mg/5ml oral solution
13315011000001101,Sotalol 20mg/5ml oral solution (Special Order)
8726811000001107,Sotalol 25mg/5ml oral solution
8704911000001104,Sotalol 25mg/5ml oral solution (Special Order)
8726911000001102,Sotalol 25mg/5ml oral suspension
8705511000001107,Sotalol 25mg/5ml oral suspension (Drug Tariff Special Order)
13323811000001102,Sotalol 30mg/5ml oral solution
13315311000001103,Sotalol 30mg/5ml oral solution (Special Order)
13323911000001107,Sotalol 35mg/5ml oral solution
13315611000001108,Sotalol 35mg/5ml oral solution (Special Order)
318525005,Sotalol 40mg tablets
936211000001109,Sotalol 40mg tablets (A A H Pharmaceuticals Ltd)
694211000001107,Sotalol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
11427411000001105,Sotalol 40mg tablets (Almus Pharmaceuticals Ltd)
10415811000001104,Sotalol 40mg tablets (Arrow Generics Ltd)
16067611000001105,Sotalol 40mg tablets (Bristol Laboratories Ltd)
30098811000001100,Sotalol 40mg tablets (DE Pharmaceuticals)
4230411000001104,Sotalol 40mg tablets (IVAX Pharmaceuticals UK Ltd)
386111000001101,Sotalol 40mg tablets (Kent Pharmaceuticals Ltd)
30916011000001102,Sotalol 40mg tablets (Mawdsley-Brooks & Company Ltd)
35185211000001109,Sotalol 40mg tablets (Milpharm Ltd)
9481411000001103,Sotalol 40mg tablets (Mylan)
17799811000001102,Sotalol 40mg tablets (Phoenix Healthcare Distribution Ltd)
3659211000001106,Sotalol 40mg tablets (Teva UK Ltd)
26785611000001103,Sotalol 40mg tablets (Tillomed Laboratories Ltd)
21901211000001105,Sotalol 40mg tablets (Waymade Healthcare Plc)
35930811000001109,Sotalol 40mg/4ml solution for injection ampoules
8727111000001102,Sotalol 40mg/5ml oral solution
8704211000001108,Sotalol 40mg/5ml oral solution (Special Order)
8727211000001108,Sotalol 40mg/5ml oral suspension
8705211000001109,Sotalol 40mg/5ml oral suspension (Special Order)
13324011000001105,Sotalol 50mg/5ml oral solution
13315911000001102,Sotalol 50mg/5ml oral solution (Special Order)
35576011000001105,Sotalol 50mg/5ml oral suspension
35571211000001108,Sotalol 50mg/5ml oral suspension (Special Order)
13324111000001106,Sotalol 5mg/5ml oral solution
13316211000001100,Sotalol 5mg/5ml oral solution (Special Order)
318526006,Sotalol 80mg tablets
909811000001109,Sotalol 80mg tablets (A A H Pharmaceuticals Ltd)
21289211000001106,Sotalol 80mg tablets (Accord Healthcare Ltd)
570411000001102,Sotalol 80mg tablets (Alliance Healthcare (Distribution) Ltd)
11427811000001107,Sotalol 80mg tablets (Almus Pharmaceuticals Ltd)
13770911000001104,Sotalol 80mg tablets (Apotex UK Ltd)
10416211000001106,Sotalol 80mg tablets (Arrow Generics Ltd)
16068711000001100,Sotalol 80mg tablets (Bristol Laboratories Ltd)
30099011000001101,Sotalol 80mg tablets (DE Pharmaceuticals)
4230611000001101,Sotalol 80mg tablets (IVAX Pharmaceuticals UK Ltd)
654011000001109,Sotalol 80mg tablets (Kent Pharmaceuticals Ltd)
30916211000001107,Sotalol 80mg tablets (Mawdsley-Brooks & Company Ltd)
35185411000001108,Sotalol 80mg tablets (Milpharm Ltd)
680311000001106,Sotalol 80mg tablets (Mylan)
17800411000001109,Sotalol 80mg tablets (Phoenix Healthcare Distribution Ltd)
170011000001101,Sotalol 80mg tablets (Sandoz Ltd)
3659411000001105,Sotalol 80mg tablets (Teva UK Ltd)
26786011000001101,Sotalol 80mg tablets (Tillomed Laboratories Ltd)
21901411000001109,Sotalol 80mg tablets (Waymade Healthcare Plc)
8727411000001107,Sotalol 80mg/5ml oral solution
8703711000001103,Sotalol 80mg/5ml oral solution (Special Order)
8727511000001106,Sotalol 80mg/5ml oral suspension
8704611000001105,Sotalol 80mg/5ml oral suspension (Special Order)
13324211000001100,Sotalol 8mg/5ml oral solution
13316511000001102,Sotalol 8mg/5ml oral solution (Special Order)
375376006,Sotalol hydrochloride 120 mg oral tablet
443152002,Sotalol hydrochloride 15mg/mL solution for injection
377067009,Sotalol hydrochloride 240 mg oral tablet
770043006,Sotalol hydrochloride 40 mg/4 mL solution for injection ampoule
349908000,Sotalol in oral dosage form
349909008,Sotalol in parenteral dosage form
28711000001109,Syprol 10mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
15307311000001100,Syprol 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
823311000001101,Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
295911000001102,Syprol 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)
29926111000001105,Tafluprost + Timolol
29922111000001106,Tafluprost 15micrograms/ml / Timolol 5mg/ml eye drops 0.3ml unit dose preservative free
29887011000001105,Taptiqom 15micrograms/ml / 5mg/ml eye drops 0.3ml unit dose (Santen UK Ltd)
13990311000001104,Teoptic 1% eye drops (DE Pharmaceuticals)
5320911000001105,Teoptic 1% eye drops (Dowelhurst Ltd)
16271011000001108,Teoptic 1% eye drops (Lexon (UK) Ltd)
17461311000001103,Teoptic 1% eye drops (Mawdsley-Brooks & Company Ltd)
18198411000001106,Teoptic 1% eye drops (Necessity Supplies Ltd)
14661811000001100,Teoptic 1% eye drops (Sigma Pharmaceuticals Plc)
16678111000001103,Teoptic 1% eye drops (Stephar (U.K.) Ltd)
3025011000001109,Teoptic 1% eye drops (Thea Pharmaceuticals Ltd)
10503511000001105,Teoptic 1% eye drops (Waymade Healthcare Plc)
13990611000001109,Teoptic 2% eye drops (DE Pharmaceuticals)
5322111000001106,Teoptic 2% eye drops (Dowelhurst Ltd)
16271711000001105,Teoptic 2% eye drops (Lexon (UK) Ltd)
17464211000001108,Teoptic 2% eye drops (Mawdsley-Brooks & Company Ltd)
18198611000001109,Teoptic 2% eye drops (Necessity Supplies Ltd)
14662011000001103,Teoptic 2% eye drops (Sigma Pharmaceuticals Plc)
3024611000001103,Teoptic 2% eye drops (Thea Pharmaceuticals Ltd)
10503211000001107,Teoptic 2% eye drops (Waymade Healthcare Plc)
21631911000001109,Tidomat 20mg/ml / 5mg/ml eye drops (Beacon Pharmaceuticals Ltd)
85591001,Timolol
766407004,Timolol (as timolol maleate) 1 mg/mL eye gel
766408009,Timolol (as timolol maleate) 2.5 mg/mL eye gel
766409001,Timolol (as timolol maleate) 5 mg/mL eye gel
16460611000001102,Timolol + Amiloride + Hydrochlorothiazide
421992000,Timolol + Bendroflumethiazide
35918411000001103,Timolol 0.1% gel eye drops
330720009,Timolol 0.25% eye drops
11811000001104,Timolol 0.25% eye drops (A A H Pharmaceuticals Ltd)
214411000001105,Timolol 0.25% eye drops (Actavis UK Ltd)
715811000001102,Timolol 0.25% eye drops (Alliance Healthcare (Distribution) Ltd)
9802011000001109,Timolol 0.25% eye drops (Almus Pharmaceuticals Ltd)
30099911000001102,Timolol 0.25% eye drops (DE Pharmaceuticals)
37144311000001105,Timolol 0.25% eye drops (FDC International Ltd)
636311000001102,Timolol 0.25% eye drops (IVAX Pharmaceuticals UK Ltd)
542211000001101,Timolol 0.25% eye drops (Kent Pharmaceuticals Ltd)
827911000001109,Timolol 0.25% eye drops (Martindale Pharmaceuticals Ltd)
791411000001103,Timolol 0.25% eye drops (Mylan)
17817111000001100,Timolol 0.25% eye drops (Phoenix Healthcare Distribution Ltd)
356311000001107,Timolol 0.25% eye drops (Teva UK Ltd)
21787711000001104,Timolol 0.25% eye drops (Waymade Healthcare Plc)
3655611000001105,Timolol 0.25% eye drops 0.2ml unit dose preservative free
20981711000001109,Timolol 0.25% eye drops preservative free (Special Order)
35918511000001104,Timolol 0.25% eye gel
330721008,Timolol 0.5% eye drops
527511000001103,Timolol 0.5% eye drops (A A H Pharmaceuticals Ltd)
377311000001107,Timolol 0.5% eye drops (Actavis UK Ltd)
579811000001109,Timolol 0.5% eye drops (Alliance Healthcare (Distribution) Ltd)
9801611000001108,Timolol 0.5% eye drops (Almus Pharmaceuticals Ltd)
30100111000001100,Timolol 0.5% eye drops (DE Pharmaceuticals)
37144511000001104,Timolol 0.5% eye drops (FDC International Ltd)
472311000001100,Timolol 0.5% eye drops (IVAX Pharmaceuticals UK Ltd)
470111000001101,Timolol 0.5% eye drops (Kent Pharmaceuticals Ltd)
310411000001107,Timolol 0.5% eye drops (Martindale Pharmaceuticals Ltd)
30922611000001101,Timolol 0.5% eye drops (Mawdsley-Brooks & Company Ltd)
44111000001104,Timolol 0.5% eye drops (Mylan)
17817611000001108,Timolol 0.5% eye drops (Phoenix Healthcare Distribution Ltd)
918211000001101,Timolol 0.5% eye drops (Teva UK Ltd)
21787911000001102,Timolol 0.5% eye drops (Waymade Healthcare Plc)
3496911000001103,Timolol 0.5% eye drops 0.2ml unit dose preservative free
32872311000001105,Timolol 0.5% eye drops preservative free (Special Order)
35918611000001100,Timolol 0.5% eye gel
16460311000001107,Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets
16734011000001103,Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd)
16641911000001108,Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd)
16458411000001107,Timolol 10mg / Amiloride 2.5mg / Hydrochlorothiazide 25mg tablets (Essential Generics Ltd)
318556002,Timolol 10mg / Bendroflumethiazide 2.5mg tablets
31244611000001104,Timolol 10mg / Bendroflumethiazide 2.5mg tablets (A A H Pharmaceuticals Ltd)
31257511000001109,Timolol 10mg / Bendroflumethiazide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
30993311000001109,Timolol 10mg / Bendroflumethiazide 2.5mg tablets (Mylan)
318534000,Timolol 10mg tablets
23681211000001100,Timolol 10mg tablets (A A H Pharmaceuticals Ltd)
23482011000001100,Timolol 10mg tablets (Alliance Healthcare (Distribution) Ltd)
37825811000001109,Timolol 10mg tablets (DE Pharmaceuticals)
23165911000001107,Timolol 10mg tablets (Focus Pharmaceuticals Ltd)
36888711000001102,Timolol 10mg tablets (Mylan)
19723611000001104,Timolol 1mg/g gel eye drops 0.4g unit dose preservative free
21014511000001101,Timolol 2.5mg/ml eye drops preservative free
35918711000001109,Timolol 5mg/ml eye drops preservative free
422023000,Timolol in ophthalmic dosage form
349910003,Timolol in oral dosage form
376876006,Timolol maleate 0.25% ophthalmic solution
376877002,Timolol maleate 0.5% ophthalmic solution
410889005,Timolol maleate 10 mg and hydrochlorothiazide 25 mg oral tablet
376776002,Timolol maleate 20 mg oral tablet
376662008,Timolol maleate 5 mg oral tablet
19620711000001108,Timoptol 0.25% eye drops (DE Pharmaceuticals)
5323011000001101,Timoptol 0.25% eye drops (Dowelhurst Ltd)
16274011000001106,Timoptol 0.25% eye drops (Lexon (UK) Ltd)
17465711000001102,Timoptol 0.25% eye drops (Mawdsley-Brooks & Company Ltd)
97711000001104,Timoptol 0.25% eye drops (Santen UK Ltd)
14668011000001100,Timoptol 0.25% eye drops (Sigma Pharmaceuticals Plc)
23439511000001109,Timoptol 0.25% eye drops (Waymade Healthcare Plc)
18616211000001106,Timoptol 0.5% eye drops (DE Pharmaceuticals)
5323611000001108,Timoptol 0.5% eye drops (Dowelhurst Ltd)
16275011000001105,Timoptol 0.5% eye drops (Lexon (UK) Ltd)
17465911000001100,Timoptol 0.5% eye drops (Mawdsley-Brooks & Company Ltd)
18200611000001106,Timoptol 0.5% eye drops (Necessity Supplies Ltd)
604911000001101,Timoptol 0.5% eye drops (Santen UK Ltd)
14668411000001109,Timoptol 0.5% eye drops (Sigma Pharmaceuticals Plc)
16678511000001107,Timoptol 0.5% eye drops (Stephar (U.K.) Ltd)
5277811000001107,Timoptol 0.5% eye drops (Waymade Healthcare Plc)
18616411000001105,Timoptol Unit Dose 0.25% ophthalmic solution 0.2ml unit dose (DE Pharmaceuticals)
18187911000001100,Timoptol Unit Dose 0.25% ophthalmic solution 0.2ml unit dose (Mawdsley-Brooks & Company Ltd)
3652411000001104,Timoptol Unit Dose 0.25% ophthalmic solution 0.2ml unit dose (Santen UK Ltd)
30274011000001104,Timoptol Unit Dose 0.25% ophthalmic solution 0.2ml unit dose (Waymade Healthcare Plc)
18616611000001108,Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (DE Pharmaceuticals)
17466111000001109,Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (Mawdsley-Brooks & Company Ltd)
3421611000001106,Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (Santen UK Ltd)
18154211000001109,Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (Sigma Pharmaceuticals Plc)
18028711000001102,Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (Waymade Healthcare Plc)
3417311000001100,Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen UK Ltd)
3410811000001105,Timoptol-LA 0.5% ophthalmic gel-forming solution (Santen UK Ltd)
37408911000001105,Tiopex 1mg/g eye gel 0.4g unit dose (CST Pharma Ltd)
38170111000001107,Tiopex 1mg/g eye gel 0.4g unit dose (DE Pharmaceuticals)
19700211000001102,Tiopex 1mg/g eye gel 0.4g unit dose (Thea Pharmaceuticals Ltd)
639011000001106,Trandate 100mg tablets (RPH Pharmaceuticals AB)
4413911000001106,Trandate 100mg/20ml solution for injection ampoules (Focus Pharmaceuticals Ltd)
77311000001105,Trandate 200mg tablets (RPH Pharmaceuticals AB)
674711000001109,Trandate 400mg tablets (RPH Pharmaceuticals AB)
42611000001104,Trandate 50mg tablets (RPH Pharmaceuticals AB)
3379011000001106,Trasicor 20mg tablets (Amdipharm Plc)
592911000001104,Trasicor 40mg tablets (Amdipharm Plc)
568511000001106,Trasicor 80mg tablets (Amdipharm Plc)
14684211000001102,Trasicor 80mg tablets (Sigma Pharmaceuticals Plc)
16678911000001100,Trasicor 80mg tablets (Stephar (U.K.) Ltd)
3444411000001107,Trasidrex modified-release tablets (Mercury Pharma Group Ltd)
424258009,Travoprost + Timolol
10328811000001108,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops
37481411000001105,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops (A A H Pharmaceuticals Ltd)
34838611000001109,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops (Alliance Healthcare (Distribution) Ltd)
34783211000001107,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops (Aspire Pharma Ltd)
37828211000001101,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops (DE Pharmaceuticals)
37117811000001101,Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops (Mylan)
3638411000001101,Viskaldix tablets (Advanz Pharma)
13976711000001106,Viskaldix tablets (DE Pharmaceuticals)
16331111000001101,Viskaldix tablets (Lexon (UK) Ltd)
14758511000001109,Viskaldix tablets (Sigma Pharmaceuticals Plc)
5424011000001109,Viskaldix tablets (Waymade Healthcare Plc)
3887411000001101,Visken 15mg tablets (Advanz Pharma)
3706111000001105,Visken 5mg tablets (Advanz Pharma)
37401511000001108,Xalacom eye drops (CST Pharma Ltd)
13979511000001106,Xalacom eye drops (DE Pharmaceuticals)
10465211000001104,Xalacom eye drops (Dowelhurst Ltd)
16455911000001105,Xalacom eye drops (Lexon (UK) Ltd)
17476711000001104,Xalacom eye drops (Mawdsley-Brooks & Company Ltd)
18207311000001100,Xalacom eye drops (Necessity Supplies Ltd)
3642811000001100,Xalacom eye drops (Pfizer Ltd)
37709811000001102,Xalacom eye drops (Pilsco Ltd)
14761911000001104,Xalacom eye drops (Sigma Pharmaceuticals Plc)
10484811000001102,Xalacom eye drops (Waymade Healthcare Plc)
